Index Trading Symbol;Index Name;Index ISIN;Symbol;TRUENAMES;NAME;TICKER;Transparency Level;Exchange;Index Value (close);Index Settlement Value (Future);Index Settlement Value (Kassa);Index Settlement Value (Option);Constant A (last regular rebalancing) (Index);Kt (last regular rebalancing) (Index);Market Cap. (in Mio.) (last regular rebalancing) (Index);# Constituents;Performance (1d) (Index);Performance (1m) (Index);Performance (12m) (Index);Performance (ytd) (Index);Volatility (1m) (Index);Volatility (12m) (Index);Sharpe Ratio (1m) (Index);Sharpe Ratio (12m) (Index);pit;pi0 (last regular rebalancing);qi0 (last regular rebalancing);qit (last regular rebalancing);ffit (last regular rebalancing);ci (last regular rebalancing);Market Cap. (in Mio.) (last regular rebalancing);Weight (last regular rebalancing);Fi (last regular rebalancing);Fi (norm 1m EUR) (last regular rebalancing);Fi (norm Index) (last regular rebalancing);Quintil;Performance (1d);Performance (1m);Performance (12m);Performance (ytd);Volatility (1m);Volatility (12m);Sharpe Ratio (1m);Sharpe Ratio (12m);Beta (1m);Beta (12m);Correlation (1m);Correlation (12m)
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ACX;BET-AT-HOME.COM AG O.N.;DE000A0DNAY5;ACX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;37,25;17;3.509.000;7.018.000;0,461;1,042647;133,41;0,01%;0,007401;1,978773;0,003121;4;-1,72%;-5,58%;14,43%;23,83%;26,73%;44,68%;-0,6972;0,3258;0,0791;n/a;0,0292;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BIKE;BIKE24 HLDG O.N.;DE000A3CQ7F4;BIKE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;18,35;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4;-2,65%;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GBF;BILFINGER SE O.N.;DE0005909006;GBF.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;25,3;93,82;1.400.000;44.209.042;0,5235;1,044656;608,29;0,04%;0,053044;14,182262;0,022368;3;-2,32%;-3,73%;57,72%;3,86%;22,99%;41,68%;-0,5396;1,3798;1,6585;n/a;0,712;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;B8F;BIOFRONTERA AG NA O.N.;DE0006046113;B8F.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;2,76;3,23;16.143.168;56.717.385;0,4642;1;76,62;0,00%;0,057764;15,444212;0,024358;4;-3,83%;-5,80%;-4,66%;-9,51%;50,01%;75,42%;-0,3878;-0,0581;1,9288;n/a;0,3807;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BIO;BIOTEST AG ST O.N.;DE0005227201;BIO.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;33,6;283,77;80.000;19.785.726;0,1012;1;69,08;0,00%;0,004393;1,174565;0,001853;5;-1,18%;0,90%;58,49%;16,67%;16,69%;38,06%;0,1919;1,531;-0,2261;n/a;-0,1337;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BIO3;BIOTEST AG VZ O.N.;DE0005227235;BIO3.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;33,5;135,39;180.000;19.785.726;1;1,00102;665,48;0,04%;0,043454;11,618208;0,018324;3;0,00%;1,52%;64,44%;19,38%;11,23%;26,31%;0,4696;2,4396;0,0304;n/a;0,0267;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BVB;BORUSSIA DORTMUND;DE0005493092;BVB.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;6,32;10,9;19.500.000;92.000.000;0,6983;1;408,59;0,02%;0,14095;37,6855;0,059437;3;0,00%;2,43%;5,07%;16,18%;20,61%;34,64%;0,4057;0,1522;0,252;n/a;0,1207;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BNN;BRAIN BIOTEC  NA O.N.;DE0005203947;BNN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;9,72;9;16.414.348;19.861.360;0,493;1;97,13;0,01%;0,021483;5,743813;0,009059;4;0,00%;-3,76%;16,27%;7,52%;23,68%;40,60%;-0,5286;0,4035;1,015;n/a;0,4231;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BNR;BRENNTAG SE NA O.N.;DE000A1DAHH0;BNR.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;78,82;51,1;51.500.000;154.500.000;1;1,01315;12.090,51;0,71%;0,34343;91,821979;0,144821;1;0,25%;3,66%;60,15%;26,67%;13,42%;21,48%;0,9323;2,7892;0,1491;n/a;0,1097;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BKHT;BROCKHAUS CAPITAL MGMT ON;DE000A2GSU42;BKHT.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;20,6;34;9.918.058;10.386.808;0,6651;1;181;0,01%;0,015157;4,052411;0,006391;4;-1,90%;-14,88%;n/a;-33,01%;48,79%;n/a;-1,0244;n/a;-0,8914;n/a;-0,1803;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;COK;CANCOM SE O.N.;DE0005419105;COK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;51,52;21,5;1.800.000;38.548.001;1;1;1.911,98;0,11%;0,084574;22,61238;0,035664;2;-0,31%;9,94%;7,61%;15,25%;18,11%;33,76%;1,8589;0,2307;0,7806;n/a;0,4254;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CPX;CAPSENSIXX AG  INH O.N.;DE000A2G9M17;CPX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;15,5;15,762;3.430.000;3.430.000;0,1131;1;5,86;0,00%;0,000851;0,227563;0,000359;5;0,65%;0,00%;76,14%;21,09%;30,39%;38,01%;0,0054;1,9937;1,4884;n/a;0,4834;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AFX;CARL ZEISS MEDITEC AG;DE0005313704;AFX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;165,1;34,5;6.000.000;89.440.570;0,4086;1,002481;5.783,01;0,34%;0,08038;21,490845;0,033895;1;0,89%;10,69%;77,88%;52,12%;12,17%;26,50%;2,9747;2,9248;0,294;n/a;0,2384;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CEC;CECONOMY AG  ST O.N.;DE0007257503;CEC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;4,118;213,31;7.198.246;356.743.118;0,4719;1;720,53;0,04%;0,369353;98,752931;0,155752;3;-1,44%;-17,80%;26,16%;-27,31%;29,85%;46,35%;-2,0049;0,5653;0,9834;n/a;0,3251;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CEC1;CECONOMY AG  VZO O.N.;DE0007257537;CEC1.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;4,76;148,27;586.433;2.677.966;1;1;13,52;0,00%;0,005875;1,570903;0,002478;5;-1,65%;-7,57%;33,71%;-19,32%;33,64%;51,16%;-0,7539;0,6584;0,8043;n/a;0,236;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CSH;CENIT AG O.N.;DE0005407100;CSH.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;15,25;115,55;1.000.000;8.367.758;0,8499;1,025343;103,55;0,01%;0,015999;4,277505;0,006746;4;-1,93%;8,16%;63,01%;25,24%;19,22%;26,28%;1,4394;2,3877;-0,1627;n/a;-0,0836;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CWC;CEWE STIFT.KGAA  O.N.;DE0005403901;CWC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;127,2;171,28;600.000;7.414.939;0,7138;1,013322;688,65;0,04%;0,011767;3,146125;0,004962;3;-1,55%;-1,88%;35,53%;40,01%;23,35%;25,21%;-0,2649;1,4079;0,4186;n/a;0,1769;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;C3RY;CHERRY AG  O.N.;DE000A3CRRN9;C3RY.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;32;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3;-0,74%;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;C0M;COM.CHARG.SOL.AG INH.O.N.;DE000A2QDNX9;C0M.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;85,2;46,8;3.423.480;3.423.480;0,6279;1;165,52;0,01%;0,004716;1,260964;0,001989;4;-0,47%;7,04%;n/a;-8,78%;46,24%;n/a;0,5164;n/a;1,104;n/a;0,2357;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CBK;COMMERZBANK AG;DE000CBK1001;CBK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;5,825;109,42;20.799.181;1.252.357.634;0,7939;1;6.112,63;0,36%;2,181377;583,228294;0,919862;1;-3,11%;-14,09%;31,31%;10,62%;21,71%;41,83%;-2,1795;0,7483;1,1208;n/a;0,5096;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;COP;COMPUGROUP MED. NA O.N.;DE000A288904;COP.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;67,85;17,6;53.219.350;53.734.576;0,4955;1,005575;1.812,59;0,11%;0,058742;15,705666;0,024771;2;1,65%;0,30%;-6,80%;-13,02%;16,24%;33,15%;0,0715;-0,1962;0,6574;n/a;0,3995;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CCAP;CORESTATE CAPITAL HLDG;LU1296758029;CCAP.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;11,12;17,4;12.610.681;25.666.025;1;1;293,11;0,02%;0,056311;15,055772;0,023746;4;-0,63%;-5,28%;-39,14%;-23,84%;36,72%;50,85%;-0,4803;-0,7588;1,2563;n/a;0,3377;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;1COV;COVESTRO AG  O.N.;DE0006062144;1COV.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;53,7;26;202.500.000;193.200.000;0,9998;1,016633;10.168,26;0,60%;0,430845;115,193738;0,181682;1;-3,03%;-7,67%;63,08%;8,80%;31,35%;30,75%;-0,8194;2,0429;2,0851;n/a;0,6566;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CSQ;CREDITSHELF AG  IA O.N.;DE000A2LQUA5;CSQ.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;46,4;80;1.331.250;1.376.251;0,2051;1;14,06;0,00%;0,000619;0,16558;0,000261;5;0,00%;-9,90%;-10,77%;7,91%;17,00%;44,74%;-1,9545;-0,2334;0,065;n/a;0,0377;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;CE2;CROPENERGIES AG;DE000A0LAUP1;CE2.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;10,96;7,5;85.000.000;87.250.000;0,3083;1;312,57;0,02%;0,059017;15,779142;0,024887;4;-1,62%;0,55%;12,75%;-7,90%;34,01%;49,30%;0,0594;0,2615;-0,915;n/a;-0,2656;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EVD;CTS EVENTIM KGAA;DE0005470306;EVD.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;55,64;25,5;12.000.000;96.000.000;0,6116;1;3.393,65;0,20%;0,128818;34,441585;0,054321;2;0,00%;-5,85%;45,96%;2,28%;25,23%;38,24%;-0,7758;1,1986;0,4954;n/a;0,1939;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DAI;DAIMLER AG NA O.N.;DE0007100000;DAI.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;72,91;293,99;42.313.132;1.069.837.447;0,7848;1,01325;65.574,52;3,85%;1,866508;499,042827;0,787085;1;-3,95%;-8,34%;101,16%;28,45%;24,86%;29,16%;-1,1236;3,4499;2,0671;n/a;0,8207;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DAM;DATA MODUL AG O.N.;DE0005498901;DAM.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;53,5;148,27;110.000;3.526.182;0,308;1,00186;53,1;0,00%;0,002387;0,638274;0,001007;5;0,00%;9,18%;19,32%;11,53%;28,41%;25,18%;1,0955;0,7707;-0,2422;n/a;-0,0842;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DHER;DELIVERY HERO SE NA O.N.;DE000A2E4K43;DHER.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;119,65;26,9;171.998.900;249.017.321;0,8319;1;22.362,65;1,31%;0,454503;121,519254;0,191659;1;2,79%;7,65%;15,60%;-5,79%;27,04%;44,05%;0,9595;0,3569;1,2082;n/a;0,4411;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DEX;DELTICOM AG  NA O.N.;DE0005146807;DEX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;9,82;37;3.946.480;12.463.331;0,4736;1,006057;51,66;0,00%;0,013029;3,483476;0,005494;5;-1,80%;23,06%;308,24%;65,76%;47,94%;72,31%;1,6248;4,2322;0,7574;n/a;0,156;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DMRE;DEMIRE DT.MTS.RE AG;DE000A0XFSF0;DMRE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;4,29;1,79;52.850.000;107.777.324;0,0715;1,111111;37,25;0,00%;0,018786;5,022678;0,007922;5;-0,92%;-2,94%;26,29%;8,71%;12,17%;30,00%;-0,8009;0,8772;0,5152;n/a;0,4177;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DMP;DERMAPHARM HLDG INH O.N.;DE000A2GS5D8;DMP.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;69,3;28;53.840.000;53.840.000;0,3495;1;1.329,43;0,08%;0,041285;11,038159;0,017409;2;0,95%;-0,57%;52,97%;23,24%;17,88%;34,24%;-0,0987;1,5416;0,4374;n/a;0,2415;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DBK;DEUTSCHE BANK AG NA O.N.;DE0005140008;DBK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;10,62;198,38;35.452.626;2.066.773.131;0,9997;1;22.640,91;1,33%;4,533138;1.212,01;1,911573;1;-4,13%;-14,17%;20,57%;18,67%;24,90%;34,52%;-1,9121;0,5982;1,5728;n/a;0,6234;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DB1;DEUTSCHE BOERSE NA O.N.;DE0005810055;DB1.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;147,4;357;9.886.000;190.000.000;0,9659;1,016254;27.033,75;1,59%;0,40919;109,403811;0,172551;1;-0,30%;9,31%;-9,86%;8,20%;16,65%;21,80%;1,894;-0,4376;0,838;n/a;0,4967;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DEQ;DEUTSCHE EUROSHOP NA O.N.;DE0007480204;DEQ.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;20,58;38,4;15.625.000;61.783.594;0,7997;1;998,05;0,06%;0,108402;28,98309;0,045712;2;0,29%;2,08%;57,29%;11,77%;19,82%;44,13%;0,3627;1,2933;0,0592;n/a;0,0295;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DPW;DEUTSCHE POST AG NA O.N.;DE0005552004;DPW.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;58,34;21,4;556.399.974;1.239.059.409;0,7951;1,01968;56.536,88;3,32%;2,204014;589,280676;0,929408;1;-0,02%;2,98%;81,66%;47,93%;15,90%;23,52%;0,6429;3,4551;1,3066;n/a;0,8112;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DWNI;DEUTSCHE WOHNEN SE INH;DE000A0HN5C6;DWNI.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;51,74;229;3.765.776;359.844.626;0,8861;1,020129;16.745,24;0,98%;0,713657;190,808302;0,300941;1;0,31%;0,94%;28,52%;20,81%;4,20%;28,80%;0,7908;0,9906;0,1224;n/a;0,2876;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DEZ;DEUTZ AG O.N.;DE0006305006;DEZ.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;6,985;41,41;6.360.000;120.861.783;1;1;809,77;0,05%;0,265171;70,897907;0,111819;3;-0,92%;-3,66%;57,96%;36,96%;17,74%;35,89%;-0,6852;1,6089;1,1417;n/a;0,6352;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DFV;DFV DT.FAMIL.VERS. O.N.;DE000A2NBVD5;DFV.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;13,18;12,3;12.753.875;14.587.780;0,2609;1;48,72;0,00%;0,00835;2,232583;0,003521;5;-0,45%;14,81%;-50,26%;-42,45%;41,53%;64,86%;1,2059;-0,7651;1,1217;n/a;0,2666;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DLG;DIALOG SEMICOND.   LS-,10;GB0059822006;DLG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;65,6;19,2;21.034.465;76.682.139;0,9294;1;4.629,59;0,27%;0,156363;41,806259;0,065936;1;0,40%;0,06%;54,83%;46,79%;3,12%;37,85%;0,1187;1,4433;0,0797;n/a;0,252;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DIC;DIC ASSET AG NA O.N.;DE000A1X3XX4;DIC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;14,82;28;20.340.000;80.587.028;0,4534;1,033674;558,97;0,03%;0,082864;22,155148;0,034943;3;-0,47%;-0,87%;32,55%;15,20%;13,48%;29,07%;-0,2053;1,1189;0,3325;n/a;0,2435;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DBD;DIEBOLD NIXDORF DL 1,25;US2536511031;DBD.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;10,51;25,67;89.907.516;94.398.095;0,8321;1;846,75;0,05%;0,172336;46,076891;0,072672;3;-2,60%;-11,08%;100,88%;21,71%;45,54%;61,20%;-0,8167;1,6392;1,1027;n/a;0,239;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GIL;DMG MORI AG O.N.;DE0005878003;GIL.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;41,6;43,46;11.200.000;78.817.994;0,1442;1,01841;478,62;0,03%;0,025395;6,789811;0,010709;3;-0,12%;0,85%;4,66%;3,76%;8,63%;6,11%;0,3507;0,7956;0,0346;n/a;0,0396;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HNL;DR. HOENLE AG O.N.;DE0005157101;HNL.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;47,55;15,8;5.240.000;6.062.930;0,9048;1,007617;272,78;0,02%;0,012127;3,242463;0,005114;4;-0,52%;-1,65%;0,61%;-12,33%;22,21%;41,62%;-0,2437;0,0204;0,0237;n/a;0,0105;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DRW8;DRAEGERWERK ST.A.O.N.;DE0005550602;DRW8.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;78,5;48,99;10.160.000;10.160.000;0,2851;1,001278;214,91;0,01%;0,006363;1,701336;0,002683;4;0,38%;10,41%;23,12%;31,50%;19,43%;26,61%;1,8144;0,8713;-0,1534;n/a;-0,0779;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DRW3;DRAEGERWERK VZO O.N.;DE0005550636;DRW3.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;78,7;107,37;443.000;8.600.000;1;1,001871;666,45;0,04%;0,018904;5,054226;0,007971;3;-1,44%;5,43%;2,33%;25,64%;25,15%;33,26%;0,7338;0,0768;-0,7587;n/a;-0,2978;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DBAN;DT.BETEILIG.AG   NA O.N.;DE000A1TNUT7;DBAN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;34,1;135,49;450.000;15.043.994;0,6834;1,062433;381,21;0,02%;0,023965;6,407433;0,010106;3;-0,73%;-4,08%;17,26%;11,77%;19,04%;32,43%;-0,7134;0,5355;0,207;n/a;0,1073;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;JB7;DT.IND.REIT-AG INH O.N.;DE000A2G9LL1;JB7.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;17,1;11,45;22.500.072;32.079.505;0,5786;1;311,83;0,02%;0,040723;10,88806;0,017173;4;-0,58%;-1,44%;-11,04%;15,65%;17,17%;23,02%;-0,2733;-0,4653;0,3536;n/a;0,2033;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DKG;DT.KONSUM REIT-AG;DE000A14KRD3;DKG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;15;9;24.760.285;35.155.938;0,4587;1;240,28;0,01%;0,03538;9,45958;0,01492;4;-0,33%;-1,96%;-12,78%;-1,94%;20,13%;22,58%;-0,3202;-0,5507;0,0585;n/a;0,0287;n/a
